Grade,E_title,E_country,E_province,E_region_1,E_region_2,E_winery,E_FE_vintage,E_wine_variety,E_FE_wine_kind,FE_continent,E_price,FE_points_location,FE_points_variety,FE_points_winery
Fail,Hawk Watch Winery 2013 The Deep Six Red (South Coast),US,California,South Coast,South Coast,Hawk Watch Winery,2013,Red Blend,red,1,32.0,87.0,88.0,87.0
Fail,Il Grappolo 2012  Brunello di Montalcino,Italy,Tuscany,Brunello di Montalcino,-,Il Grappolo,2012,Sangiovese,red,0,45.0,90.0,89.0,87.0
Fail,Waterkloof 2015 Circumstance Sauvignon Blanc (Stellenbosch),South Africa,Stellenbosch,-,-,Waterkloof,2015,Sauvignon Blanc,white,0,20.0,89.0,87.0,85.0
Fail,Château Saint-Nabor 2015 White (Côtes du Rhône),France,Rhône Valley,Côtes du Rhône,-,Château Saint-Nabor,2015,White Blend,white,0,15.0,87.0,87.0,86.5
Fail,KWV 2015 Classic Collection Chenin Blanc (Western Cape),South Africa,Western Cape,-,-,KWV,2015,Chenin Blanc,white,0,10.0,87.0,88.0,86.0
Fail,Domaine du Pegau 2015 Cuvée Réservée White (Châteauneuf-du-Pape),France,Rhône Valley,Châteauneuf-du-Pape,-,Domaine du Pegau,2015,White Blend,white,0,63.0,91.0,87.0,91.0
Fail,Essay 2015 Chenin Blanc (Western Cape),South Africa,Western Cape,-,-,Essay,2015,Chenin Blanc,white,0,10.0,87.0,88.0,85.5
Fail,Graham Beck 2015 The Game Reserve Sauvignon Blanc (Robertson),South Africa,Robertson,-,-,Graham Beck,2015,Sauvignon Blanc,white,0,16.0,87.0,87.0,87.0
Fail,Vivanco 2011 Colección Vivanco Dulce de Invierno Late Harvest Red (Rioja),Spain,Northern Spain,Rioja,-,Vivanco,2011,Red Blend,red,0,50.0,88.0,88.0,87.0
Fail,Domaine de l'Herré 2015 La Galope Chardonnay (Côtes de Gascogne),France,Southwest France,Côtes de Gascogne,-,Domaine de l'Herré,2015,Chardonnay,white,0,15.0,86.0,88.0,85.0
Fail,Fiuza 2015 Oceanus Touriga Nacional-Cabernet Sauvignon Red (Tejo),Portugal,Tejo,-,-,Fiuza,2015,Port,,0,11.0,86.0,88.0,87.0
Fail,Georges Vigouroux 2015 Le Temps des Vendanges Sauvignon Blanc-Loin de l'Oeil White,France,Southwest France,-,-,Georges Vigouroux,2015,White Blend,white,0,9.0,86.0,87.0,88.0
Fail,Global Wines 2013 Cabriz Bruto Sparkling (Dão),Portugal,Dão,-,-,Global Wines,2013,Port,,0,11.0,90.0,88.0,87.0
Fail,Herdade do Esporão 2015 Pé Tinto Red (Portuguese Table Wine),Portugal,Portuguese Table Wine,-,-,Herdade do Esporão,2015,Port,,0,10.0,86.5,88.0,87.0
Fail,Pierre Gruber 2015  Coteaux Bourguignons,France,Burgundy,Coteaux Bourguignons,-,Pierre Gruber,2015,White Blend,white,0,12.0,85.0,87.0,85.0
Fail,Solo Contigo 2016 Premium Series Torrontés (La Rioja),Argentina,Other,La Rioja,-,Solo Contigo,2016,Torrontés,white,1,16.0,85.0,86.0,84.5
Fail,Amatore 2015 Bianco White (Veronese),Italy,Veneto,Veronese,-,Amatore,2015,White Blend,white,0,10.0,89.0,87.0,85.0
Fail,Rubino Estates Winery 2012 Saluté Red (Livermore Valley),US,California,Livermore Valley,Central Coast,Rubino Estates Winery,2012,Red Blend,red,1,15.0,89.0,88.0,91.0
Fail,Mazzocco 2014 Sullivan Reserve Zinfandel (Dry Creek Valley),US,California,Dry Creek Valley,Sonoma,Mazzocco,2014,Zinfandel,red,1,52.0,88.0,88.0,84.5
Fail,Quinta do Casal Branco 2015 Tinto Red (Tejo),Portugal,Tejo,-,-,Quinta do Casal Branco,2015,Port,,0,15.0,86.0,88.0,87.0
Fail,Rigal 2014 Les Terrasses Malbec (Cahors),France,Southwest France,Cahors,-,Rigal,2014,Malbec,sparkling,0,14.0,90.0,88.0,85.0
Fail,Thomas George 2013 Chardonnay (Russian River Valley),US,California,Russian River Valley,Sonoma,Thomas George,2013,Chardonnay,white,1,30.0,89.0,88.0,87.0
Fail,Les Vignobles Foncalieu 2014 Bastide de Beauvert Red (Côtes du Rhône),France,Rhône Valley,Côtes du Rhône,-,Les Vignobles Foncalieu,2014,Red Blend,red,0,11.0,87.0,88.0,85.5
Fail,Antonio Gonzalez 2008 Don Antonio Grand Reserva Malbec (Mendoza),Argentina,Mendoza Province,Mendoza,-,Antonio Gonzalez,2008,Malbec,sparkling,1,35.0,86.0,88.0,82.5
Fail,Spann Vineyards 2012 Cross Creek Vineyard Cabernet Sauvignon (Moon Mountain District Sonoma County),US,California,Moon Mountain District Sonoma County,Sonoma,Spann Vineyards,2012,Cabernet Sauvignon,red,1,65.0,90.0,88.0,86.0
Fail,Long Neck 2015 Sauvignon Blanc (Western Cape),South Africa,Western Cape,-,-,Long Neck,2015,Sauvignon Blanc,white,0,10.0,87.0,87.0,85.0
Fail,Marcello Turra 2015  Soave,Italy,Veneto,Soave,-,Marcello Turra,2015,Garganega,white,0,,87.0,87.0,86.0
Fail,Keuka Lake Vineyards 2009 Falling Man Vineyard Dry Riesling (Finger Lakes),US,New York,Finger Lakes,Finger Lakes,Keuka Lake Vineyards,2009,Riesling,white,1,30.0,87.0,90.0,89.0
Fail,Knipser 2009 Laumersheim Steinbuckel GG Trocken Riesling (Pfalz),Germany,Pfalz,-,-,Knipser,2009,Riesling,white,0,45.0,89.0,90.0,88.5
Fail,La Cave des Vignerons de Pfaffenheim 2009 Riesling (Alsace),France,Alsace,Alsace,-,La Cave des Vignerons de Pfaffenheim,2009,Riesling,white,0,17.0,90.0,90.0,88.0
Fail,Manara 2008 Le Morete  (Valpolicella Classico Superiore Ripasso),Italy,Veneto,Valpolicella Classico Superiore Ripasso,-,Manara,2008,Corvina,red,0,18.0,88.0,88.0,89.0
Fail,Maximin Grünhäuser 2010 Trocken Riesling (Mosel),Germany,Mosel,-,-,Maximin Grünhäuser,2010,Riesling,white,0,26.0,90.0,90.0,91.0
Fail,Ancient Peaks 2009 Cabernet Sauvignon (Paso Robles),US,California,Paso Robles,Central Coast,Ancient Peaks,2009,Cabernet Sauvignon,red,1,17.0,88.0,88.0,88.0
Fail,Vranken 2003 Demoiselle Rosé Millésimé Brut  (Champagne),France,Champagne,Champagne,-,Vranken,2003,Champagne Blend,sparkling,0,120.0,93.0,92.0,88.5
Fail,Zeni 2008  Amarone della Valpolicella Classico,Italy,Veneto,Amarone della Valpolicella Classico,-,Zeni,2008,Corvina,red,0,30.0,90.0,88.0,88.5
Fail,Villa Spinosa 2004  Amarone della Valpolicella Classico,Italy,Veneto,Amarone della Valpolicella Classico,-,Villa Spinosa,2004,Corvina,red,0,59.0,90.0,88.0,88.0
Fail,Cantine Benedetti 2006 Corte Antica  (Amarone della Valpolicella Classico),Italy,Veneto,Amarone della Valpolicella Classico,-,Cantine Benedetti,2006,Corvina,red,0,,90.0,88.0,87.0
Fail,Montes 2009 Alpha Carmenère (Colchagua Valley),Chile,Colchagua Valley,-,-,Montes,2009,Carmenère,red,1,24.0,87.0,87.0,87.0
Fail,Morandé 2008 Edición Limitada Cabernet Franc (Maipo Valley),Chile,Maipo Valley,-,-,Morandé,2008,Cabernet Franc,sparkling,1,22.0,87.0,88.0,86.0
Fail,Lava Cap 2008 Spring House Estate Zinfandel (El Dorado),US,California,El Dorado,Sierra Foothills,Lava Cap,2008,Zinfandel,red,1,24.0,89.0,88.0,87.0
Fail,Battaglio 2011 Madunina  (Barbera d'Alba),Italy,Piedmont,Barbera d'Alba,-,Battaglio,2011,Barbera,red,0,,88.0,88.0,87.5
Fail,Bedell 2013 Gallery White (North Fork of Long Island),US,New York,North Fork of Long Island,Long Island,Bedell,2013,White Blend,white,1,60.0,87.5,87.0,88.0
Fail,Glenora 2005 Brut Méthode Champenoise  (Finger Lakes),US,New York,Finger Lakes,Finger Lakes,Glenora,2005,Champagne Blend,sparkling,1,30.0,87.0,92.0,87.0
Fail,Graton Ridge 2013 Petite Sirah (Russian River Valley),US,California,Russian River Valley,Sonoma,Graton Ridge,2013,Petite Sirah,red,1,42.0,89.0,88.0,87.0
Fail,Henri Bourgeois 2014 Petit Bourgeois Rosé (Val de Loire),France,Loire Valley,Val de Loire,-,Henri Bourgeois,2014,Rosé,rose,0,13.0,85.0,87.0,92.0
Fail,Hogue 2014 Sauvignon Blanc (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Hogue,2014,Sauvignon Blanc,white,1,10.0,89.0,87.0,87.0
Fail,Bunnell 2011 Wine O' Clock Boushey Vineyard Sangiovese (Yakima Valley),US,Washington,Yakima Valley,Columbia Valley,Bunnell,2011,Sangiovese,red,1,24.0,88.0,89.0,89.0
Fail,Buried Cane 2014 Chardonnay (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Buried Cane,2014,Chardonnay,white,1,14.0,89.0,88.0,86.5
Fail,Cantine Sant'Agata 2012 Altea  (Barbera d'Asti Superiore),Italy,Piedmont,Barbera d'Asti Superiore,-,Cantine Sant'Agata,2012,Barbera,red,0,,88.0,88.0,86.5
Fail,Château Castenet 2012  Bordeaux Supérieur,France,Bordeaux,Bordeaux Supérieur,-,Château Castenet,2012,Bordeaux-style Red Blend,red,0,12.0,86.0,89.0,87.0
Fail,Château La Rose du Pin 2013  Bordeaux Supérieur,France,Bordeaux,Bordeaux Supérieur,-,Château La Rose du Pin,2013,Bordeaux-style Red Blend,red,0,15.0,86.0,89.0,86.0
Fail,Chateau le Grand Verdus 2013 Grand Réserve  (Bordeaux Supérieur),France,Bordeaux,Bordeaux Supérieur,-,Chateau le Grand Verdus,2013,Bordeaux-style Red Blend,red,0,36.0,86.0,89.0,86.0
Fail,Château les Clauzots 2011  Graves,France,Bordeaux,Graves,-,Château les Clauzots,2011,Bordeaux-style Red Blend,red,0,17.0,88.0,89.0,87.0
Fail,Envy 2012 Estate Petite Sirah (Calistoga),US,California,Calistoga,Napa,Envy,2012,Petite Sirah,red,1,49.0,90.0,88.0,88.0
Fail,Estrin 2012 Tre Aris Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Estrin,2012,Red Blend,red,1,25.0,89.0,88.0,87.0
Fail,Cryptic 2012 Red (California),US,California,California,California Other,Cryptic,2012,Red Blend,red,1,15.0,85.0,88.0,84.0
Pass,Linden 2009 Hardscrabble Chardonnay (Virginia),US,Virginia,Virginia,-,Linden,2009,Chardonnay,white,1,33.0,86.0,88.0,90.0
Pass,Lucien Lardy 2011 Les Chênes  (Fleurie),France,Beaujolais,Fleurie,-,Lucien Lardy,2011,Gamay,red,0,22.0,90.0,88.0,91.0
Pass,Marabino 2009 Archimede Eloro Pachino Nero d'Avola (Sicilia),Italy,Sicily & Sardinia,Sicilia,-,Marabino,2009,Nero d'Avola,sparkling,0,40.0,87.0,87.0,87.0
Pass,Barboursville Vineyards 2009 Octagon Red (Virginia),US,Virginia,Virginia,-,Barboursville Vineyards,2009,Bordeaux-style Red Blend,red,1,50.0,86.0,89.0,87.5
Pass,Cameron Hughes 2010 Lot 337 Meritage (Rutherford),US,California,Rutherford,Napa,Cameron Hughes,2010,Meritage,red,1,18.0,91.0,88.0,88.0
Pass,Trenel Fils 2010 Esprit de Marius Sangouard  (Juliénas),France,Beaujolais,Juliénas,-,Trenel Fils,2010,Gamay,red,0,20.0,89.0,88.0,88.0
Pass,Vignerons de Bel Air 2011 Le Py  (Morgon),France,Beaujolais,Morgon,-,Vignerons de Bel Air,2011,Gamay,red,0,16.0,90.0,88.0,87.0
Pass,Torre Quarto 2007 Quarto Ducale Riserva  (Rosso di Cerignola),Italy,Southern Italy,Rosso di Cerignola,-,Torre Quarto,2007,Red Blend,red,0,24.0,90.0,88.0,87.0
Pass,Navarro 2010 Chardonnay (Mendocino),US,California,Mendocino,-,Navarro,2010,Chardonnay,white,1,17.0,88.0,88.0,90.0
Pass,Occhipinti 2010 Siccagno Nero d'Avola (Sicilia),Italy,Sicily & Sardinia,Sicilia,-,Occhipinti,2010,Nero d'Avola,sparkling,0,42.0,87.0,87.0,90.0
Pass,Planeta 2010 Merlot (Sicilia),Italy,Sicily & Sardinia,Sicilia,-,Planeta,2010,Merlot,red,0,42.0,87.0,87.0,90.0
Pass,Principi di Spadafora 2008 Schietto Cabernet Sauvignon (Sicilia),Italy,Sicily & Sardinia,Sicilia,-,Principi di Spadafora,2008,Cabernet Sauvignon,red,0,40.0,87.0,88.0,87.0
Pass,Adelsheim 2011 Ribbon Springs Vineyard Auxerrois (Ribbon Ridge),US,Oregon,Ribbon Ridge,Willamette Valley,Adelsheim,2011,Auxerrois,white,1,22.0,91.0,89.0,90.0
Pass,Agricola Punica 2010 Montessu Red (Isola dei Nuraghi),Italy,Sicily & Sardinia,Isola dei Nuraghi,-,Agricola Punica,2010,Red Blend,red,0,35.0,90.0,88.0,90.0
Pass,Alma Sol 2009 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Alma Sol,2009,Cabernet Sauvignon,red,1,45.0,89.0,88.0,86.0
Pass,Andis 2010 Goedeck-Liu Vineyard Meritage (Sierra Foothills),US,California,Sierra Foothills,Sierra Foothills,Andis,2010,Meritage,red,1,32.0,88.0,88.0,89.0
Pass,I Capitani 2011 Gaudium  (Fiano di Avellino),Italy,Southern Italy,Fiano di Avellino,-,I Capitani,2011,Fiano,white,0,18.0,88.0,88.0,87.0
Pass,Errazuriz 2011 Late Harvest Sauvignon Blanc (Casablanca Valley),Chile,Casablanca Valley,-,-,Errazuriz,2011,Sauvignon Blanc,white,1,18.0,86.0,87.0,88.0
Pass,Happy Canyon Vineyard 2009 Piocho Reserve Red (Happy Canyon of Santa Barbara),US,California,Happy Canyon of Santa Barbara,Central Coast,Happy Canyon Vineyard,2009,Bordeaux-style Red Blend,red,1,36.0,89.0,89.0,88.5
Pass,Tarara 2010 Tranquility Cabernet Sauvignon-Tannat Red (Virginia),US,Virginia,Virginia,-,Tarara,2010,Red Blend,red,1,40.0,86.0,88.0,85.0
Pass,Benanti 2008 Pietramarina  (Etna),Italy,Sicily & Sardinia,Etna,-,Benanti,2008,Carricante,white,0,48.0,90.0,90.0,90.0
Fail,Palmaz 2006 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Palmaz,2006,Cabernet Sauvignon,red,1,100.0,89.0,88.0,86.5
Fail,Puccioni 2006 Petite Sirah (Dry Creek Valley),US,California,Dry Creek Valley,Sonoma,Puccioni,2006,Petite Sirah,red,1,28.0,88.0,88.0,87.0
Fail,Quinta do Passadouro 2008 Passadouro Branco White (Douro),Portugal,Douro,-,-,Quinta do Passadouro,2008,Port,,0,,89.0,88.0,90.0
Fail,Tantara 2007 Dierberg Vineyard Chardonnay (Santa Maria Valley),US,California,Santa Maria Valley,Central Coast,Tantara,2007,Chardonnay,white,1,38.0,91.0,88.0,91.0
Fail,Georges Duboeuf 2008 Séléction  (Juliénas),France,Beaujolais,Juliénas,-,Georges Duboeuf,2008,Gamay,red,0,,89.0,88.0,88.0
Fail,Tenuta Friggiali 2008  Rosso di Montalcino,Italy,Tuscany,Rosso di Montalcino,-,Tenuta Friggiali,2008,Sangiovese,red,0,,87.0,89.0,90.0
Fail,Trapiche 2007 Viña Domingo F. Sarmiento Single Vineyard Malbec (La Consulta),Argentina,Mendoza Province,La Consulta,-,Trapiche,2007,Malbec,sparkling,1,50.0,89.0,88.0,88.0
Fail,Vin du Lac 2008 LEHM Dry Riesling (Chelan County),US,Washington,Chelan County,Washington Other,Vin du Lac,2008,Riesling,white,1,25.0,86.0,90.0,86.0
Fail,Washington Hills 2008 Late Harvest Riesling (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Washington Hills,2008,Riesling,white,1,10.0,89.0,90.0,86.0
Fail,Wine Spots 2006 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Wine Spots,2006,Cabernet Sauvignon,red,1,25.0,89.0,88.0,85.0
Fail,Madrigal 2007 Zinfandel (Napa Valley),US,California,Napa Valley,Napa,Madrigal,2007,Zinfandel,red,1,21.0,89.0,88.0,88.0
Fail,Magnificent Wine Company 2007 House Wine Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Magnificent Wine Company,2007,Red Blend,red,1,13.0,89.0,88.0,87.0
Fail,Michel Torino 2009 Don David Reserve Chardonnay (Cafayate),Argentina,Other,Cafayate,-,Michel Torino,2009,Chardonnay,white,1,16.0,86.0,88.0,86.0
Fail,Reverie 2007 Estate Merlot (Diamond Mountain District),US,California,Diamond Mountain District,Napa,Reverie,2007,Merlot,red,1,50.0,92.0,87.0,92.0
Fail,Ridge 2008 Ponzo Vineyard Zinfandel (California),US,California,California,California Other,Ridge,2008,Zinfandel,red,1,28.0,85.0,88.0,88.0
Fail,Round Pond 2009 Sauvignon Blanc (Rutherford),US,California,Rutherford,Napa,Round Pond,2009,Sauvignon Blanc,white,1,26.0,91.0,87.0,90.0
Fail,Beelgara 2008 Estate Range Chardonnay (South Eastern Australia),Australia,Australia Other,South Eastern Australia,-,Beelgara,2008,Chardonnay,white,1,9.0,85.0,88.0,86.0
Fail,Aresti 2002 Montemar Gewürztraminer (Curicó Valley),Chile,Curicó Valley,-,-,Aresti,2002,Gewürztraminer,white,1,8.0,85.0,88.0,85.0
Fail,Valdivieso 2002 Rosé Cabernet Sauvignon (Central Valley),Chile,Central Valley,-,-,Valdivieso,2002,Cabernet Sauvignon,red,1,8.0,85.0,88.0,86.0
Fail,Aresti 2001 Reserve Merlot (Rio Claro),Chile,Rio Claro,-,-,Aresti,2001,Merlot,red,1,11.0,85.0,87.0,85.0
Fail,San Pedro 2002 San Andrés Merlot (Lontué Valley),Chile,Lontué Valley,-,-,San Pedro,2002,Merlot,red,1,,85.0,87.0,86.5
Fail,Calama 2002 Sauvignon Blanc (Curicó Valley),Chile,Curicó Valley,-,-,Calama,2002,Sauvignon Blanc,white,1,6.0,85.0,87.0,83.0
Fail,Primus 2000 Red (Casablanca Valley),Chile,Casablanca Valley,-,-,Primus,2000,Red Blend,red,1,20.0,86.0,88.0,88.0
Fail,Bolla 2001  Soave,Italy,Veneto,Soave,-,Bolla,2001,White Blend,white,0,9.0,87.0,87.0,87.0
Fail,San Pedro 2002 Gato Negro Merlot (Lontué Valley),Chile,Lontué Valley,-,-,San Pedro,2002,Merlot,red,1,5.0,85.0,87.0,86.5
Fail,Aresti 2001 Reserve Sauvignon Blanc (Rio Claro),Chile,Rio Claro,-,-,Aresti,2001,Sauvignon Blanc,white,1,11.0,85.0,87.0,85.0
Fail,Santa Ema 2001 Merlot (Rapel Valley),Chile,Rapel Valley,-,-,Santa Ema,2001,Merlot,red,1,9.0,86.0,87.0,86.0
Fail,Francisco Gillmore 2000 Concepción Cabernet Sauvignon (Maule Valley),Chile,Maule Valley,-,-,Francisco Gillmore,2000,Cabernet Sauvignon,red,1,7.0,86.0,88.0,84.0
Fail,Balduzzi 1999 Reserva Cabernet Sauvignon (Maule Valley),Chile,Maule Valley,-,-,Balduzzi,1999,Cabernet Sauvignon,red,1,11.0,86.0,88.0,85.5
Pass,L'Ecole No. 41 2012 Perigee Seven Hills Vineyard Estate Grown Red (Walla Walla Valley (WA)),US,Washington,Walla Walla Valley (WA),Columbia Valley,L'Ecole No. 41,2012,Bordeaux-style Red Blend,red,1,50.0,90.0,89.0,90.0
Pass,Marchesi Antinori 2012 Riserva  (Chianti Classico),Italy,Tuscany,Chianti Classico,-,Marchesi Antinori,2012,Red Blend,red,0,45.0,89.0,88.0,92.0
Pass,Monticello Vineyards 2011 Estate Merlot (Oak Knoll District),US,California,Oak Knoll District,Napa,Monticello Vineyards,2011,Merlot,red,1,35.0,89.0,87.0,91.0
Pass,Nittnaus Anita und Hans 2013 Heideboden Red (Burgenland),Austria,Burgenland,-,-,Nittnaus Anita und Hans,2013,Red Blend,red,0,28.0,90.0,88.0,92.0
Pass,J. Bookwalter 2013 Suspense Conner-Lee Vineyard Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,J. Bookwalter,2013,Bordeaux-style Red Blend,red,1,60.0,89.0,89.0,91.0
Pass,Januik 2012 Ciel du Cheval Vineyard Cabernet Sauvignon (Red Mountain),US,Washington,Red Mountain,Columbia Valley,Januik,2012,Cabernet Sauvignon,red,1,45.0,90.0,88.0,91.0
Pass,Lauren Ashton Cellars 2012 Proprietor's Cuvée Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Lauren Ashton Cellars,2012,Bordeaux-style Red Blend,red,1,50.0,89.0,89.0,91.0
Pass,L'Ecole No. 41 2012 Apogee Pepper Bridge Vineyard Red (Walla Walla Valley (WA)),US,Washington,Walla Walla Valley (WA),Columbia Valley,L'Ecole No. 41,2012,Bordeaux-style Red Blend,red,1,50.0,90.0,89.0,90.0
Pass,Alder Ridge 2012 Cabernet Sauvignon (Horse Heaven Hills),US,Washington,Horse Heaven Hills,Columbia Valley,Alder Ridge,2012,Cabernet Sauvignon,red,1,30.0,88.0,88.0,90.0
Pass,Alleromb 2011 Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Alleromb,2011,Red Blend,red,1,72.0,89.0,88.0,91.0
Pass,Alleromb 2011 Vineyard Collection Scarline Vineyard Malbec (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Alleromb,2011,Malbec,sparkling,1,60.0,89.0,88.0,91.0
Pass,Badia a Coltibuono 2010 Riserva  (Chianti Classico),Italy,Tuscany,Chianti Classico,-,Badia a Coltibuono,2010,Red Blend,red,0,39.0,89.0,88.0,90.0
Pass,Beronia 2007 Gran Reserva  (Rioja),Spain,Northern Spain,Rioja,-,Beronia,2007,Tempranillo,red,0,33.0,88.0,88.0,89.0
Pass,Carina Cellars 2012 Sibylline Red (Adelaida District),US,California,Adelaida District,Central Coast,Carina Cellars,2012,Red Blend,red,1,36.0,91.0,88.0,91.0
Pass,Cayuse 2012 The Lovers Cabernet Sauvignon-Syrah (Walla Walla Valley (WA)),US,Washington,Walla Walla Valley (WA),Columbia Valley,Cayuse,2012,Cabernet Sauvignon,red,1,90.0,90.0,88.0,93.0
Pass,Cayuse 2012 Widowmaker En Chamberlain Vineyard Cabernet Sauvignon (Walla Walla Valley (WA)),US,Washington,Walla Walla Valley (WA),Columbia Valley,Cayuse,2012,Cabernet Sauvignon,red,1,90.0,90.0,88.0,93.0
Pass,Château d'Aqueria 2014  Tavel,France,Rhône Valley,Tavel,-,Château d'Aqueria,2014,Rosé,rose,0,20.0,90.0,87.0,91.0
Pass,CVNE 2009 Cune Gran Reserva  (Rioja),Spain,Northern Spain,Rioja,-,CVNE,2009,Tempranillo,red,0,33.0,88.0,88.0,90.0
Pass,Esterházy 2014 Estoras Sauvignon Blanc (Burgenland),Austria,Burgenland,-,-,Esterházy,2014,Sauvignon Blanc,white,0,,90.0,87.0,90.0
Pass,Fattoria di Corsignano 2012 L'Imperatore Riserva  (Chianti Classico),Italy,Tuscany,Chianti Classico,-,Fattoria di Corsignano,2012,Sangiovese,red,0,35.0,89.0,89.0,90.0
Pass,Golan Heights Winery 2011 Yarden 2T Red (Galilee),Israel,Galilee,-,-,Golan Heights Winery,2011,Red Blend,red,0,34.0,89.0,88.0,89.5
Pass,Goose Ridge 2010 Vireo Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Goose Ridge,2010,Red Blend,red,1,35.0,89.0,88.0,89.0
Pass,Marqués de Cáceres 2008 Gran Reserva  (Rioja),Spain,Northern Spain,Rioja,-,Marqués de Cáceres,2008,Tempranillo,red,0,35.0,88.0,88.0,87.0
Pass,Mas Carlot 2014 L'Irresistible Rosé (Costières de Nîmes),France,Rhône Valley,Costières de Nîmes,-,Mas Carlot,2014,Rosé,rose,0,15.0,88.0,87.0,88.5
Fail,Four Aces 2009 Chardonnay (Mendoza),Argentina,Mendoza Province,Mendoza,-,Four Aces,2009,Chardonnay,white,1,13.0,86.0,88.0,84.5
Fail,Verum 2007 Patagonia Merlot (Río Negro Valley),Argentina,Other,Río Negro Valley,-,Verum,2007,Merlot,red,1,20.0,88.0,87.0,86.0
Fail,Rappahannock Cellars 2006 Meritage (Virginia),US,Virginia,Virginia,-,Rappahannock Cellars,2006,Meritage,red,1,29.0,86.0,88.0,86.0
Fail,Carmen 2007 Cabernet Sauvignon (Maipo Valley),Chile,Maipo Valley,-,-,Carmen,2007,Cabernet Sauvignon,red,1,10.0,87.0,88.0,86.5
Fail,Concha y Toro 2008 Casillero del Diablo Reserve Carmenère (Rapel Valley),Chile,Rapel Valley,-,-,Concha y Toro,2008,Carmenère,red,1,10.0,86.0,87.0,87.0
Fail,Gauchezco 2008 Malbec (Mendoza),Argentina,Mendoza Province,Mendoza,-,Gauchezco,2008,Malbec,sparkling,1,14.0,86.0,88.0,86.0
Fail,Viña Machalí 2008 Cabernet Sauvignon (Cachapoal Valley),Chile,Cachapoal Valley,-,-,Viña Machalí,2008,Cabernet Sauvignon,red,1,25.0,87.0,88.0,83.0
Fail,Arthur Metz 2007 Cuvée Anne-Laure Riesling (Alsace),France,Alsace,Alsace,-,Arthur Metz,2007,Riesling,white,0,13.0,90.0,90.0,84.5
Fail,Gustave Lorentz 2007 Réserve Gewurztraminer (Alsace),France,Alsace,Alsace,-,Gustave Lorentz,2007,Gewürztraminer,white,0,22.0,90.0,88.0,89.0
Fail,Rappahannock Cellars 2006 Cabernet Franc (Virginia),US,Virginia,Virginia,-,Rappahannock Cellars,2006,Cabernet Franc,sparkling,1,24.0,86.0,88.0,86.0
Fail,Espiritu de Chile 2008 Cabernet Sauvignon (Central Valley),Chile,Central Valley,-,-,Espiritu de Chile,2008,Cabernet Sauvignon,red,1,9.0,85.0,88.0,84.5
Fail,Carpineto 2011 Dogajolo Red (Toscana),Italy,Tuscany,Toscana,-,Carpineto,2011,Red Blend,red,0,12.0,89.0,88.0,89.0
Fail,Casa da Passarella 2009 Colheita Red (Dão),Portugal,Dão,-,-,Casa da Passarella,2009,Port,,0,11.0,90.0,88.0,90.0
Fail,Chatzivariti 2010 Eurynome Red Dry Wine Xinomavro-Negoska Red (Goumenissa),Greece,Goumenissa,-,-,Chatzivariti,2010,Red Blend,red,0,27.0,88.0,88.0,87.0
Fail,Domaine Ferret 2010 Sous Vergisson  (Pouilly-Fuissé),France,Burgundy,Pouilly-Fuissé,-,Domaine Ferret,2010,Chardonnay,white,0,40.0,89.0,88.0,89.0
Fail,Oyster Bay 2011 Merlot (Hawke's Bay),New Zealand,Hawke's Bay,-,-,Oyster Bay,2011,Merlot,red,1,15.0,89.0,87.0,87.0
