base_ym,dpro_tgt_perd_val,cust_ctg_type,cust_class,sex_type,age,efct_svc_count,dt_stop_yn,npay_yn,r3m_avg_bill_amt,r3m_A_avg_arpu_amt,r3m_B_avg_arpu_amt,r6m_A_avg_arpu_amt,r6m_B_avg_arpu_amt,termination_yn
202006,20200630,10001,G,M,45,6,N,N,22814.2,3892.9334,18724.4332,3075.7,18978.66,N
202006,20200630,10001,C,F,34,0,N,Y,4688,1406.4,2812.8,0,0,Y
202006,20200630,10001,G,F,41,1,N,N,12198.9333,0,9942.297,0,9940.297,N
202006,20200630,10001,_,F,53,1,N,Y,300,90,180,0,0,Y
202006,20200630,10001,_,M,33,0,N,N,300,90,180,0,0,Y
202006,20200630,10001,F,F,30,1,N,Y,13336.6,2000.49,7481.8,0,7271.6334,N
202006,20200630,10001,C,M,76,1,N,N,1681.7001,1223.0001,0,1209.5001,0,N
202006,20200630,10001,C,M,84,1,N,N,1491.6999,1311,0,1317,0,N
202006,20200630,10001,D,F,64,1,N,N,11217.3334,1682.60001,6160.9334,0,6716.6334,N
202006,20200630,10001,D,F,13,1,N,N,6583,987.45,2851,0,2799.3334,N
202006,20200630,10001,_,M,_,0,N,N,300,90,180,0,0,Y
202006,20200630,10001,G,M,24,2,N,N,15031.1,2254.665,7472.2666,0,8208.1312,N
202006,20200630,10005,C,_,_,0,N,N,13180,3954,7908,0,0,Y
202006,20200630,10001,D,M,50,1,N,N,12794.9,1919.235,4111.1334,0,4004.4666,N
202006,20200630,10001,E,F,49,1,N,N,7314.5334,0,7001.7334,0,7027.9666,N
202006,20200630,10001,C,M,62,2,N,N,3400.02674,3090.9334,0,2947.4,0,N
202006,20200630,10001,C,F,27,1,N,N,2400,0,2202,0,2200,N
202006,20200630,10001,G,M,48,5,N,N,22937.7333,3440.659995,8939.0666,0,9810.1334,N
202006,20200630,10001,D,M,51,2,N,N,7068.5334,3053.5334,0,2983.0666,0,N
202006,20200630,10001,E,F,47,1,N,N,8148.5334,0,7819.6666,0,7811.4334,N
202006,20200630,10001,E,F,42,1,N,N,12252.5,1837.875,8480.1414,0,14252.0076,N
202006,20200630,10001,D,M,62,1,N,N,7748.9334,915,4649.36004,919.8999,0,N
202006,20200630,10001,C,F,52,1,N,N,1976.4,1844.0001,0,1863.5001,0,N
202006,20200630,10001,E,M,22,1,N,N,19598.8666,2939.82999,11244.8314,0,11243.449,N
202006,20200630,10001,C,M,27,1,N,Y,2203.4001,2082.2001,0,2099.3001,0,N
202006,20200630,10001,D,M,22,1,N,N,17888.7334,2683.31001,7432.6,0,7643.5,N
202006,20200630,10001,G,M,33,2,N,N,12070.6,1810.59,8340.9334,0,3037.6,N
202006,20200630,10001,G,F,30,2,N,N,12236.9,0,10614.6306,0,8658.5974,N
202006,20200630,10001,E,F,50,1,N,N,7227.5334,0,7029.5334,0,7012.8416,N
202006,20200630,10001,G,M,34,1,N,N,9428.4666,0,9230.4666,0,9104.2334,N
202006,20200630,10001,D,F,28,1,N,N,42963.25,6444.4875,6403.375,0,6401.375,N
202006,20200630,10001,D,M,20,1,N,N,3200,0,3002,0,3000,N
202006,20200630,10001,D,M,60,1,N,N,3922.4,0,3724.4,0,3257.5334,N
202006,20200630,10001,G,M,40,1,N,N,16830.0667,2524.510005,8489.09,0,8175.3616,N
202006,20200630,10001,F,F,55,1,N,N,13835.2,2075.28,8615.9,0,8610.65,N
202006,20200630,10001,C,M,25,0,N,Y,4117,1235.1,2470.2,0,0,Y
202006,20200630,10001,E,M,52,1,N,N,14651.6666,2823.9999,3001.1848,2060.6666,2999.8166,N
202006,20200630,10001,F,M,50,2,N,N,18658,0,16282,0,15742.1116,N
202006,20200630,10001,C,M,72,1,N,N,2480,744,1488,0,0,Y
202006,20200630,10001,G,F,33,2,N,N,11095.8667,1664.380005,8202.8506,0,7623.8174,N
202006,20200630,10001,F,M,53,2,N,N,11469.7334,342,9164.4,345.6999,9071.2,N
202006,20200630,10001,C,M,11,1,N,N,2500,0,2302,0,2300,N
202006,20200630,10001,D,M,58,1,N,Y,9408.8666,1411.32999,6682.2666,0,6680.4334,N
202006,20200630,10005,C,_,_,2,N,N,2278.8,2201,0,2251.8334,0,N
202006,20200630,10001,C,M,63,1,N,N,1486.2,975,0,1012.5,0,N
202006,20200630,10001,D,F,57,1,N,N,10295.2,1544.28,2164.364,0,2162.2306,N
202006,20200630,10001,F,F,54,1,N,N,16076.0666,2411.40999,6982,0,6980,N
202006,20200630,10001,C,M,78,1,Y,N,300,90,180,195,0,N
202006,20200630,10001,_,F,39,1,N,N,294,44.1,63,0,35.4,N
202006,20200630,10001,D,F,15,1,N,N,7247,1087.05,3531.6,0,3529.6,N
202006,20200630,10001,C,M,32,0,N,N,6484.8666,1945.45998,3890.91996,0,0,Y
202006,20200630,10001,E,F,55,1,N,N,9895.6666,1484.34999,7831,0,7829.3334,N
202006,20200630,10001,E,M,22,1,N,N,12832.6667,1924.900005,9114.6166,0,9046.0084,N
202006,20200630,10001,_,M,50,0,N,Y,300,90,180,0,1048.1559,N
202006,20200630,10001,E,M,58,2,N,N,7369.6666,1564.4001,4421.79996,1547.7,0,N
202006,20200630,10001,G,M,42,1,N,N,15751.9333,2362.789995,9172.453,0,9204.2532,N
202006,20200630,10001,G,M,46,2,N,N,19230.3334,2884.55001,12531.6666,0,12447.2334,N
202006,20200630,10001,D,F,49,0,N,N,4129,1238.7,2477.4,0,0,Y
202006,20200630,10001,C,F,57,1,N,Y,1858.4001,1713.0999,0,1711.5501,0,N
202006,20200630,10001,C,F,51,1,N,N,2060.5334,2029.6666,0,2020.4334,0,N
202006,20200630,10001,C,M,47,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,E,F,23,1,N,N,16050,4815,9630,0,0,Y
202006,20200630,10001,C,F,85,1,N,N,2940,0,2643,0,2640,N
202006,20200630,10001,F,F,52,2,N,N,14112.7334,1307.1,5252,1314.6,5080,N
202006,20200630,10001,E,M,64,2,N,N,9379.15011,2544.5001,5982,2525.9001,5980,N
202006,20200630,10001,F,F,61,1,N,N,17636,0,14583.0004,0,14436.839,N
202006,20200630,10001,E,F,38,0,N,N,8266.6,2479.98,4959.96,0,0,Y
202006,20200630,10001,E,M,30,0,N,N,8120,2436,4872,0,0,Y
202006,20200630,10001,D,M,57,0,N,N,6040,1812,3624,0,0,Y
202006,20200630,10001,C,M,15,1,N,N,7285,1092.75,2990.8,0,2988.8,N
202006,20200630,10001,G,F,38,1,N,N,27198,4079.7,6032.1214,0,6656.6714,N
202006,20200630,10001,G,M,51,1,N,N,12505.2333,1875.784995,7690.8916,0,8105.2242,N
202006,20200630,10001,C,F,63,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,D,M,69,1,N,N,7200,0,7002,0,7000,N
202006,20200630,10001,D,M,46,2,N,N,7367.2,506.4,4420.32,546.9,0,N
202006,20200630,10001,G,F,60,1,N,N,300,90,180,0,981.8001,N
202006,20200630,10001,C,F,55,1,N,N,10679.4,1107.9,6407.64,1019.4501,0,N
202006,20200630,10001,D,M,64,2,N,N,9603.2666,1308.9999,5562.4,1314.9999,5560.4,N
202006,20200630,10001,F,F,55,2,N,Y,17385.4,2628.0999,7919.2666,2598.15,8412.2334,N
202006,20200630,10001,G,M,39,1,N,N,19477.8666,2921.67999,5938.224,0,5753.037,N
202006,20200630,10001,D,M,40,0,N,Y,300,90,180,0,0,Y
202006,20200630,10001,C,M,62,0,N,N,8005.4,2401.62,4803.24,0,0,Y
202006,20200630,10001,E,F,62,1,N,N,9018.2666,0,8179.2,0,7867.0666,N
202006,20200630,10001,_,F,67,0,N,N,5000.60572,0,4546.0052,0,6340.913,N
202006,20200630,10001,_,M,78,1,N,N,4194.5334,0,3996.5334,0,3236.6334,N
202006,20200630,10010,_,_,_,1,N,N,1957.2,1779,0,1794.9999,0,N
202006,20200630,10001,F,M,24,1,Y,N,3870,580.5,1051.8,0,5258.2584,N
202006,20200630,10001,D,F,14,1,N,N,2549.2,0,2351.2,0,2502.2,N
202006,20200630,10001,E,F,46,0,N,N,15845.4,4753.62,9507.24,0,0,Y
202006,20200630,10001,_,F,62,0,N,N,1434.6,430.38,860.76,0,0,Y
202006,20200630,10001,D,F,78,2,N,N,4707.88989,1311,2968.8999,1394.4999,3173.0666,N
202006,20200630,10005,_,_,_,0,N,Y,2707.2999,812.18997,1624.37994,0,0,Y
202006,20200630,10001,G,F,60,1,N,N,9733.8666,0,9518.1334,0,9511.6666,N
202006,20200630,10001,C,M,65,1,N,N,1843.8,1698,0,1704,0,N
202006,20200630,10001,D,F,30,1,N,N,3867.8666,0,3663.7334,0,3681.1666,N
202006,20200630,10001,C,M,53,1,N,N,2200,0,2002,0,2000,N
202006,20200630,10001,E,F,26,1,N,N,15389.2,2308.38,7637.1944,0,7567.6972,N
202006,20200630,10001,G,M,28,1,N,N,12742.92426,0,11584.4766,0,11616.1916,N
202006,20200630,10001,G,M,42,1,N,N,16822.8,2523.42,7101,0,7219,N
202006,20200630,10001,D,F,22,1,N,N,9850.1334,1477.52001,6471.0666,0,6690.5,N
202006,20200630,10001,E,M,38,0,N,N,11229.2,3368.76,6737.52,0,0,Y
202006,20200630,10001,G,F,32,1,N,N,12803.8666,1920.57999,9709.2,0,9707.2,N
202006,20200630,10001,E,F,68,2,N,N,14653.7334,2144.1999,1053,2155.7499,1050,N
202006,20200630,10010,_,_,_,1,N,N,14712.6,1796.0001,8827.56,1871.4999,0,N
202006,20200630,10001,D,M,8,1,N,N,3300.8,0,3102.8,0,3127.4506,N
202006,20200630,10001,D,M,44,1,N,N,5560.6,1983.9,0,1979.9499,0,N
202006,20200630,10001,D,F,50,1,N,Y,15821.8,2373.27,6883.581,0,7165.4576,N
202006,20200630,10001,E,F,58,1,N,N,16389.3334,2458.40001,6001.6666,0,6000.7834,N
202006,20200630,10001,D,F,56,0,N,N,8275.2666,2482.57998,4965.15996,0,0,Y
202006,20200630,10001,D,M,55,1,N,N,5780.0666,306,3468.03996,351.9999,0,N
202006,20200630,10001,C,M,41,1,N,N,2200,0,2002,0,2000,N
202006,20200630,10001,G,F,46,1,N,N,9799.3334,1469.90001,7289.7666,0,6258.3834,N
202006,20200630,10001,D,M,66,0,N,N,5941.8,1782.54,3565.08,0,0,Y
202006,20200630,10001,D,F,31,1,N,N,13037.1334,1955.57001,7421.1334,0,7149.5666,N
202006,20200630,10001,D,F,55,2,N,N,9947.8666,2342.0001,5487.3,2445.5001,5442.65,N
202006,20200630,10001,G,F,33,1,N,N,11261.8,0,11063.8,0,11061.8,N
202006,20200630,10001,D,F,33,1,N,N,300,90,180,0,0,Y
202006,20200630,10005,C,_,_,2,N,N,5646.66652,5133.3332,0,5116.8666,0,N
202006,20200630,10001,_,_,_,0,N,N,300,90,180,0,0,Y
202006,20200630,10001,D,M,63,1,N,N,4756.7334,984.3,2854.04004,993.3,0,N
202006,20200630,10001,C,M,70,1,Y,N,6481.2,0,6283.2,0,8184.8334,N
202006,20200630,10001,G,M,22,1,N,Y,14381.8333,2157.274995,9966.878,0,9872.699,N
202006,20200630,10001,D,F,48,4,N,Y,15870.10766,5454.4872,8972.8834,5135.4538,8973.1786,N
202006,20200630,10001,D,F,77,1,N,N,2805.66,0,2550.6,0,2547.6,N
202006,20200630,10001,G,M,65,1,N,N,15400,2310,6002,0,6000,N
202006,20200630,10005,D,_,_,2,N,N,20555.6615,18686.965,0,10242.7268,0,N
202006,20200630,10001,D,M,54,0,N,N,3941.8,1182.54,2365.08,0,0,Y
202006,20200630,10001,G,F,41,1,N,N,14109.7334,2116.46001,6317.7334,0,5822.1,N
202006,20200630,10001,E,F,29,1,N,N,8007.8666,0,7809.8666,0,8491.7,N
202006,20200630,10001,E,M,60,1,N,N,8596.3334,0,8338.9334,0,8521.8,N
202006,20200630,10001,C,M,67,1,N,Y,1843.8,1698,0,1704,0,N
202006,20200630,10001,D,F,18,1,N,N,11968.6,1795.29,4200.8,0,4581.9,N
202006,20200630,10001,D,M,7,1,N,N,2841.10761,0,2582.8251,0,2579.8251,N
202006,20200630,10001,F,F,48,2,N,N,13152.6,3553.7334,7891.56,5693.6332,0,N
202006,20200630,10001,G,M,50,1,N,N,10563.1,1584.465,5325.364,0,5756.6974,N
202006,20200630,10001,G,M,66,1,N,Y,12111.2,1816.68,2753.4,0,2746.1334,N
202006,20200630,10001,D,F,57,1,N,N,300,90,180,0,0,Y
202006,20200630,10005,C,_,_,1,N,N,2549.65326,2317.8666,0,2358.6,0,N
202006,20200630,10001,D,F,62,1,N,N,9220.2666,1383.03999,7000.8666,0,6998.9,N
202006,20200630,10001,D,F,81,1,N,N,4200,0,4002,0,4000,N
202006,20200630,10001,D,M,44,1,N,N,4956,743.4,2225.1,0,2265.6999,N
202006,20200630,10001,E,M,41,1,N,N,7180,0,6982,0,6980,N
202006,20200630,10001,D,M,22,1,N,N,8344.74234,0,7586.1294,0,7584.1294,N
202006,20200630,10001,D,F,25,1,N,N,5861.8,1337.1,3517.08,1342.95,0,N
202006,20200630,10001,C,F,80,1,N,N,2819.1,2771.0001,0,2700,0,N
202006,20200630,10001,D,F,68,1,N,N,2200,0,2002,0,2001.8334,N
202006,20200630,10001,G,M,24,2,N,N,13880.2666,2082.03999,7165.2386,0,7296.472,N
202006,20200630,10001,G,M,51,1,N,Y,12942.3334,1941.35001,4389.6976,0,4386.6488,N
202006,20200630,10001,E,M,51,1,N,N,11268.9334,639,6761.36004,800.4999,0,N
202006,20200630,10001,F,F,29,1,N,N,17734.4666,2660.16999,8636.6,0,8306.4,N
202006,20200630,10010,_,_,_,2,N,N,8085.2666,2647.3334,0,2631.3666,0,N
202006,20200630,10001,G,M,61,1,N,N,11509.6,0,9865.8664,0,9959.3996,N
202006,20200630,10005,D,_,_,2,N,N,8647.1334,2278.9334,5188.28004,2316.1334,0,N
202006,20200630,10001,D,M,49,1,N,N,4466.6666,0,4268.6666,0,3788.8,N
202006,20200630,10010,_,_,_,2,N,N,15526,1731.3999,10200.9334,1720.7001,10199.2666,N
202006,20200630,10001,E,F,45,1,N,N,10255.2,1320.9999,6153.12,1314.2499,0,N
202006,20200630,10001,G,F,26,1,N,N,12067.6,1810.14,9410.8,0,9408.5164,N
202006,20200630,10001,G,M,62,3,N,N,13689.1333,1524.8001,11745.6,1546.5498,11743.6,N
202006,20200630,10001,G,F,27,1,N,N,14823.6,2223.54,9510.5334,0,9508.3334,N
202006,20200630,10001,G,F,62,3,N,N,12008.3333,977.4,6884.0664,995.9001,7219.5996,N
202006,20200630,10001,C,M,47,0,N,Y,300,90,180,0,0,Y
202006,20200630,10001,G,M,43,2,N,N,12618.2,0,12078.2,0,11899.9334,N
202006,20200630,10001,G,M,41,1,N,N,49162.7,7374.405,5707.7334,0,7750.4666,N
202006,20200630,10001,D,F,64,0,N,N,6109,1832.7,3665.4,0,0,Y
202006,20200630,10001,_,F,70,1,N,N,721.2,463.5,0,395.0001,0,N
202006,20200630,10001,G,F,21,1,N,N,14770.7334,0,12394.7334,0,12444.2334,N
202006,20200630,10001,C,F,62,1,N,N,1084.5,863.0001,0,863.4999,0,N
202006,20200630,10001,D,F,47,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,E,M,52,2,N,N,11310.2666,1696.53999,8152.9534,0,7602.33,N
202006,20200630,10001,G,M,58,1,N,N,11807.6666,1771.14999,9382.4,0,7640.1334,N
202006,20200630,10001,E,F,53,1,N,N,7285.4666,0,7001.7334,0,6999.2,N
202006,20200630,10001,D,M,9,1,N,N,5600,0,5402,0,5399.9334,N
202006,20200630,10001,C,F,59,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,_,M,17,0,N,N,300,90,180,0,4038.736,N
202006,20200630,10001,_,F,36,1,N,N,609.2001,91.380015,309.9999,0,355.65,N
202006,20200630,10001,_,M,60,1,N,N,3406.6666,0,3204.2334,0,3201.1166,N
202006,20200630,10001,G,M,58,3,N,N,18948.7334,2593.0998,5748.6666,2602.7499,5661.5334,N
202006,20200630,10001,C,M,87,1,N,N,2530.2666,2343.3334,0,2112.3334,0,N
202006,20200630,10001,G,F,31,1,N,N,37364.7333,5604.709995,9173.2,0,9684.6666,N
202006,20200630,10001,C,M,59,1,N,N,2399.9001,2202.8001,0,2397.9,0,N
202006,20200630,10001,G,M,57,2,N,N,10240.3,1536.045,7292.6,0,7290.6,N
202006,20200630,10001,C,M,65,1,N,N,2585.4,2514,0,2520,0,N
202006,20200630,10001,E,F,70,1,N,N,7104,1065.6,2382.8,0,2414.4484,N
202006,20200630,10001,G,M,30,2,Y,N,10137.7,1520.655,5976.458,0,6437.264,N
202006,20200630,10001,F,M,51,2,N,N,17654.2,1257,7705.0666,1263,7710.9,N
202006,20200630,10001,F,M,62,2,N,N,19630.2,845.1,8104.8334,854.1501,8227.9834,N
202006,20200630,10001,D,M,54,0,N,N,6505.4,1951.62,3903.24,0,0,Y
202006,20200630,10001,_,F,46,0,N,N,6047.50608,0,5497.7328,0,5463.372,N
202006,20200630,10001,C,F,47,2,N,Y,5308.71011,2588.3001,2237.8,2539.65,2234.8666,N
202006,20200630,10001,C,F,32,1,N,N,3069.9306,0,2790.846,0,2800.5459,N
202006,20200630,10001,G,F,47,2,N,N,16857.1334,2528.57001,8482.6666,0,8476.3334,N
202006,20200630,10001,G,F,27,2,N,Y,38665.8667,5799.880005,11289.4666,0,12462.0784,N
202006,20200630,10001,C,M,22,0,N,N,300,90,180,0,0,Y
202006,20200630,10001,D,M,62,2,N,N,6336.4,2612.7,0,2627.1,0,N
202006,20200630,10001,C,F,79,1,N,N,529.8999,244.5,0,238.1499,0,N
202006,20200630,10001,C,M,70,1,N,N,1396.2,1206,0,1212,0,N
202006,20200630,10001,C,F,70,0,N,N,1800,0,1503,0,1500,N
202006,20200630,10001,D,F,42,1,N,N,17732.2,2659.83,9287.4,0,9814.5334,N
202006,20200630,10001,G,M,23,2,N,N,16355.0666,2453.25999,7136.6,0,7918.0666,N
202006,20200630,10001,_,M,29,0,N,N,300,90,180,0,10242.0166,N
202006,20200630,10001,_,M,27,0,N,Y,5444.3334,816.65001,902.6916,0,899.8935,N
202006,20200630,10001,H,M,35,1,N,N,19926.1667,0,18114.697,0,18112.8636,N
202006,20200630,10001,E,F,58,1,N,N,6583.0666,987.45999,4084.0334,0,3853.4834,N
202006,20200630,10001,C,M,72,1,N,N,1860,1716,0,1728.5001,0,N
202006,20200630,10001,E,F,51,1,N,Y,13049.3333,1957.399995,8981.6,0,8979.6334,N
202006,20200630,10001,E,M,24,1,N,N,7778.1334,0,7307.6614,0,7300.1946,N
202006,20200630,10005,C,_,_,2,N,N,11540.5334,2247.6,6924.32004,2971.1499,0,N
202006,20200630,10001,D,M,25,2,N,Y,1494.3,1313.3001,0,1319.6499,0,N
202006,20200630,10001,C,M,8,1,N,N,2650,0,2301.4666,0,2298.9334,N
202006,20200630,10001,G,M,60,3,N,N,12180.4,1104.3999,8050.1174,1119.6,7762.6506,N
202006,20200630,10001,E,M,56,2,N,N,9983.45326,1974,7101.8666,1980,7099.9334,N
202006,20200630,10001,D,F,11,1,N,N,2759.1,413.865,2125.785,0,2122.785,N
202006,20200630,10001,D,F,10,1,N,N,3996,0,3401.4,0,3399.4,N
202006,20200630,10001,G,F,55,1,N,N,17982.05112,0,16347.3192,0,16345.3192,N
202006,20200630,10001,D,M,57,1,N,N,4544.2666,0,4346.2666,0,4312.2334,N
202006,20200630,10001,_,M,35,0,N,N,8296.3639,0,7542.149,0,9736.671,N
202006,20200630,10001,C,F,76,1,N,N,1862.7999,1719,0,1714.4001,0,N
202006,20200630,10010,_,_,_,0,N,N,2894.5334,868.36002,1736.72004,0,0,Y
202006,20200630,10001,D,F,38,1,N,N,10003.6,2903.7,6002.16,2280.2666,0,N
202006,20200630,10001,G,M,30,1,N,N,18149,2722.35,12982,0,11619.1,N
202006,20200630,10001,D,M,38,1,N,N,4495.7334,0,4227.4206,0,4062.7104,N
202006,20200630,10001,D,M,56,0,N,N,7762.4,2328.72,4657.44,0,0,Y
202006,20200630,10005,C,_,_,0,N,N,16550.0666,4339.7176,9930.03996,3403.6892,0,N
202006,20200630,10001,G,F,52,2,Y,N,12773,815.4,4468.523,821.25,4447.3616,N
202006,20200630,10001,F,M,31,1,N,N,12898.171,0,11725.61,0,11290.85,N
202006,20200630,10001,E,F,66,1,N,N,13349.6666,2002.44999,5551.6666,0,5523.9334,N
202006,20200630,10001,G,M,55,2,N,Y,13619.2666,1495.1001,8171.55996,1783.35,0,N
202006,20200630,10010,_,_,_,1,N,N,1510.4001,1331.4,0,1351.4499,0,N
202006,20200630,10001,E,M,35,1,N,N,9182.1334,1377.32001,5241.3506,0,4760.284,N
202006,20200630,10001,_,F,60,1,N,N,2215.7334,0,2017.7334,0,2255.1666,N
202006,20200630,10001,C,M,33,2,N,N,8434.8666,6297.2666,0,5398.8,0,N
202006,20200630,10010,_,_,_,1,N,Y,19751.6,2962.74,2545.2666,0,7260.8386,N
202006,20200630,10001,G,F,50,2,N,N,12022.1334,2481.6999,9420.3666,2534.9499,9540.7636,N
202006,20200630,10001,C,M,72,1,N,Y,5163.2,1548.96,3097.92,0,153.6501,N
202006,20200630,10001,D,F,52,1,N,N,10786,1617.9,6001.6,0,5797.7666,N
202006,20200630,10001,D,F,76,1,N,N,5922.4,888.36,2627,0,3259.7,N
202006,20200630,10001,E,F,21,1,N,N,9769.6666,0,9388.6144,0,9162.6738,N
202006,20200630,10001,G,M,40,1,Y,N,28172.2,4225.83,6002,0,5583.3334,N
202006,20200630,10001,F,F,50,1,N,N,18430.4666,2764.56999,9669.6334,0,10139.6334,N
202006,20200630,10005,C,M,73,1,N,N,2588.6666,2143.4,0,2112.4334,0,N
202006,20200630,10001,G,M,48,2,N,N,20687.69714,0,18806.9974,0,19056.0974,N
202006,20200630,10001,E,F,21,1,N,N,14910.8666,2236.62999,10242.7334,0,9714.0334,N
202006,20200630,10001,_,M,65,1,N,N,9020.50182,0,8200.4562,0,8199.0302,N
202006,20200630,10001,E,F,13,1,N,N,7200,0,7002,0,7000,N
202006,20200630,10001,_,F,39,0,N,N,3535.43564,0,3214.0324,0,2735.5214,N
202006,20200630,10001,C,M,53,2,N,N,3157.5334,3113.3334,0,3078.6,0,N
202006,20200630,10001,G,F,31,1,N,N,16764.2,2514.63,12222.32,0,12504.3166,N
202006,20200630,10001,D,M,55,1,N,N,12095.7334,1814.36001,5797.1814,0,4947.524,N
202006,20200630,10001,_,F,15,1,N,N,3100,0,2902,0,3072.7334,N
202006,20200630,10001,C,M,83,1,N,N,1482.5001,1299.9999,0,1344.5001,0,N
202006,20200630,10001,_,_,_,2,N,N,17109.71878,0,15554.2898,0,15661.3898,N
202006,20200630,10001,C,M,59,1,N,N,5960.7334,1788.22002,3576.44004,0,0,Y
202006,20200630,10001,D,M,49,1,N,N,5363.6666,336.8001,3218.19996,316.8999,0,N
202006,20200630,10005,C,_,_,1,N,N,12563,1760.6001,7537.8,1860.75,0,N
202006,20200630,10001,D,F,33,0,N,N,4200,1260,2520,0,0,Y
202006,20200630,10001,D,M,9,1,N,N,6248.5,937.275,3600.617,0,3598.617,N
202006,20200630,10001,G,F,48,1,N,N,18145.2666,2721.78999,6049.52,0,6047.52,N
202006,20200630,10001,D,F,16,1,N,N,5727.2666,0,5529.2666,0,5013.6334,N
202006,20200630,10001,G,F,25,1,N,N,11698.7667,0,10206.4666,0,10006.5334,N
202006,20200630,10001,D,F,54,1,N,N,2200,0,2002,0,2000,N
202006,20200630,10001,C,M,59,1,N,N,1603.5999,1434,0,1460.4999,0,N
202006,20200630,10001,F,M,48,3,N,N,16611.8,1262.1,6285.2666,1188.9501,6281.0334,N
202006,20200630,10001,F,F,60,1,N,N,8114.3334,2256.3999,4868.60004,2187.5001,7979.323,N
202006,20200630,10001,D,F,76,2,N,N,4154.5334,1978.2,2001.4,1941.5001,2169.5499,N
202006,20200630,10001,E,M,45,3,N,N,8738.8666,4502.7334,0,4529.6666,0,N
202006,20200630,10001,F,M,30,1,N,Y,73000.3667,10950.05501,18250.7,0,19560.3833,N
202006,20200630,10001,_,M,47,1,N,N,1910.7,0,1737,0,3265.3902,N
202006,20200630,10001,E,M,69,4,Y,N,8291.4,4083.1334,0,4130.1666,0,N
202006,20200630,10010,_,_,_,0,N,N,7870.2,2361.06,4722.12,0,0,Y
202006,20200630,10001,G,M,26,1,N,N,9700.9334,1455.14001,7511.2166,0,9936.9008,N
202006,20200630,10005,F,_,_,2,N,N,18203.6666,2661.8,10922.19996,2605.7,0,N
202006,20200630,10001,D,M,35,1,N,N,7761.8,0,7563.8,0,7561.8,N
202006,20200630,10001,C,F,13,1,N,N,3520.0666,0,2822.0666,0,2403.6334,N
202006,20200630,10001,E,M,59,1,N,N,8461,1269.15,5251.2,0,5249.1334,N
202006,20200630,10001,C,F,48,1,N,Y,300,90,180,0,0,Y
202006,20200630,10005,C,_,_,0,N,N,3961.8,1188.54,2377.08,0,0,Y
202006,20200630,10001,D,F,61,1,N,N,7124.8,0,6926.8,0,6432.4,N
202006,20200630,10001,C,M,25,1,N,Y,8925.5334,1837.8,5355.32004,1866.3999,0,N
202006,20200630,10001,D,M,59,0,N,Y,6728,2018.4,4036.8,0,0,Y
202006,20200630,10001,G,F,42,1,N,N,9065.4,0,8867.4,0,8865.4,N
202006,20200630,10001,_,_,_,1,N,N,300,90,180,0,0,Y
202006,20200630,10001,F,M,61,3,N,N,11063.9333,1841.0001,8901.4,1944.5001,8999.707,N
202006,20200630,10001,D,M,42,0,N,Y,4253.3334,1276.00002,2552.00004,0,0,Y
202006,20200630,10001,C,M,32,0,N,N,5863.6,1759.08,3518.16,0,0,Y
202006,20200630,10001,D,F,56,1,N,N,7455.1334,0,7001.4,0,7101.6334,N
202006,20200630,10001,E,M,64,2,N,Y,8334.7334,3587.2668,0,3493.4668,0,N
202006,20200630,10001,G,M,51,6,N,N,10969.9667,10096.6666,0,10889.4002,0,N
202006,20200630,10001,D,F,50,2,N,Y,4602.25326,1746,2437.8666,1752,2452.5,N
202006,20200630,10001,E,M,61,1,N,Y,6783.0666,0,6451.4666,0,6564.9334,N
202006,20200630,10005,D,_,_,1,N,N,5495.4666,5378.4,0,6205,0,N
202006,20200630,10001,G,M,28,1,N,N,17187.2,2578.08,11842.5334,0,11515.4,N
202006,20200630,10001,_,F,90,0,N,N,300,90,180,0,524.4534,N
202006,20200630,10001,G,F,40,1,N,N,11422.0666,1713.30999,8014.0666,0,7439.9334,N
202006,20200630,10001,D,M,8,1,N,N,4232,634.8,2702,0,2699.9068,N
202006,20200630,10001,C,F,81,1,N,N,2441.26674,2219.3334,0,2433.2334,0,N
202006,20200630,10001,F,M,58,3,N,Y,15765.9334,4271.4666,9459.56004,4310.1334,0,N
202006,20200630,10001,D,M,58,1,N,N,5998.2,0,5800.2,0,5798.2,N
202006,20200630,10001,_,M,56,2,N,N,6643.6,0,6445.6,0,6229.9666,N
202006,20200630,10001,G,F,56,1,N,N,23810.7667,3571.615005,11952.087,0,8979.787,N
202006,20200630,10001,C,F,28,1,N,N,1888.1001,1696.8999,0,1703.4999,0,N
202006,20200630,10001,C,M,59,1,N,N,2689.0666,2071,0,2399.7,0,N
202006,20200630,10001,C,M,74,1,N,N,1630.2999,1463.3001,0,2426.3001,0,N
202006,20200630,10001,G,F,16,1,N,N,16445.6,2466.84,12546.6,0,12446.7,N
202006,20200630,10001,C,F,87,1,N,N,2938.3334,0,2708.3334,0,2453.6,N
202006,20200630,10001,G,F,24,1,N,N,13399.9333,2009.989995,9935.8666,0,8652.9666,N
202006,20200630,10001,E,M,19,1,N,N,10298.6,1544.79,5098.8,0,5381.1334,N
202006,20200630,10001,_,_,_,0,N,N,300,90,180,0,0,Y
