RID,Time_Departure,Time_Arrival,Distance,Time_Driving,Speed_Per_Hour,Address1,Address2,Weekday,Hour,Day,Signaltype
router-84875df7fc-cmkz9-4-25574282-0,08:33:58,08:48:06.812000,6317.0,848.6599731445,26.7965978362,경기도,수원시 영통구,4,8,24,15.0
router-84875df7fc-b5nxc-4-70010119-0,04:01:17,04:07:41.768000,3269.0,384.6600036621,30.594290771,경기도,평택시,2,4,29,6.0
router-84875df7fc-b5nxc-3-9997559-0,12:23:32,12:31:39.196000,8375.0,484.9150085449,62.1758441556,경기도,용인시 기흥구,2,12,29,0.0
router-84875df7fc-scxcj-4-9318819-0,18:42:20,18:47:21.905000,7884.0,300.3089904785,94.5106570229,경기도,시흥시,1,18,28,0.0
router-84875df7fc-8n4sw-5-8277721-1,17:55:33,18:07:21.475000,12606.0,673.3619995117,67.3955465751,경기도,군포시,4,17,24,0.0
router-84875df7fc-b5nxc-4-56650470-0,13:51:25,13:55:16.716000,3241.0,232.029006958,50.2850921657,경기도,광주시,3,13,23,0.0
router-84875df7fc-scxcj-3-29373787-0,14:49:12,15:16:13.205000,13140.0,1621.6689453125,29.1699487351,서울특별시,광진구,2,14,29,14.0
router-84875df7fc-scxcj-3-30731976-0,20:31:23,20:54:28.305000,6511.0,1381.6059570312,16.9654740418,서울특별시,양천구,3,20,30,32.0
router-84875df7fc-52vz8-3-17269102-0,19:07:06,19:26:26.083000,5196.0,1161.0830078125,16.1104760591,서울특별시,구로구,2,19,29,27.0
router-84875df7fc-8n4sw-7-61288348-0,09:25:21,09:30:55.131000,3899.0,334.3529968262,41.980781190100004,경기도,고양시 일산동구,4,9,24,0.0
router-84875df7fc-scxcj-3-27228194-0,10:53:07,11:22:23.964000,6988.0,1757.1550292969,14.316778873,경기도,과천시,0,10,27,23.0
router-84875df7fc-cmkz9-0-6227876-0,10:52:13,11:25:36.322000,6165.0,2003.5699462891,11.0772274465,서울특별시,서초구,3,10,23,45.0
router-84875df7fc-52vz8-3-12664485-0,16:08:57,16:14:58.288000,8021.0,361.2980041504,79.9218364571,경기도,평택시,1,16,21,0.0
router-84875df7fc-scxcj-0-8935219-0,12:24:02,12:30:44.350000,3380.0,402.1289978027,30.2589469212,경기도,남양주시,1,12,28,8.0
router-84875df7fc-cmkz9-7-54758955-0,08:00:33,08:05:40.222000,4483.0,305.549987793,52.818853362,서울특별시,영등포구,4,8,24,3.0
router-84875df7fc-cmkz9-7-69114424-1,14:09:41,14:20:55.051000,4782.0,668.117980957,25.7667066157,경기도,의왕시,3,14,30,18.0
router-84875df7fc-b5nxc-2-7658580-0,10:28:23,10:34:12.320000,5180.0,349.25,53.394416607,경기도,남양주시,4,10,24,25.0
router-84875df7fc-cmkz9-4-30021967-0,10:28:25,10:42:11.161000,4892.0,817.4669799805,21.543622472,경기도,수원시 영통구,1,10,28,19.0
router-84875df7fc-8n4sw-7-59646632-0,14:10:19,14:40:24.833000,11375.0,1804.8570556641,22.688777414,서울특별시,강남구,3,14,23,89.0
router-84875df7fc-b5nxc-4-66996007-0,17:12:17,17:42:17.785000,5523.0,1800.2629394531,11.0443866639,서울특별시,서초구,0,17,27,34.0
router-84875df7fc-scxcj-7-64911142-0,08:54:45,09:09:24.634000,5366.0,861.1519775391,22.4322773492,경기도,광주시,0,8,27,0.0
router-84875df7fc-8n4sw-3-7722428-0,18:31:32,18:43:28.629000,3536.0,711.3530273438,17.8949122457,서울특별시,강서구,4,18,24,15.0
router-84875df7fc-b5nxc-5-11492638-0,17:56:24,18:14:21.945000,3390.0,1076.6629638672,11.3350235028,경기도,수원시 영통구,2,17,29,14.0
router-84875df7fc-52vz8-4-30994026-0,16:17:27,16:27:31.722000,4460.0,601.7139892578,26.6837738305,경기도,파주시,3,16,30,8.0
router-84875df7fc-52vz8-4-23579783-0,10:06:11,10:16:12.733000,8176.0,600.3369750977,49.0284643807,경기도,시흥시,3,10,23,3.0
router-84875df7fc-b5nxc-1-7339956-0,17:37:37,18:00:32.699000,10776.0,1376.6180419922,28.1803658071,경기도,성남시 중원구,3,17,23,20.0
router-84875df7fc-cmkz9-3-9828605-0,07:12:23,07:24:34.228000,4070.0,728.6530151367,20.1083364724,경기도,성남시 분당구,4,7,31,15.0
router-84875df7fc-scxcj-0-9163885-0,08:51:22,09:05:55.058000,3796.0,872.25,15.6670679278,서울특별시,양천구,2,8,29,15.0
router-84875df7fc-cmkz9-2-8492316-0,18:08:31,18:19:58.009000,3310.0,688.8020019531,17.2996012878,서울특별시,노원구,4,18,24,19.0
router-84875df7fc-8n4sw-7-74415571-0,11:06:53,11:30:42.216000,5926.0,1417.6429443359,15.0486411866,서울특별시,구로구,2,11,29,24.0
router-84875df7fc-52vz8-7-9953217-0,09:48:31,09:53:31.888000,3172.0,300.3179931641,38.0236957489,서울특별시,성북구,4,9,24,0.0
router-84875df7fc-8n4sw-6-25211570-0,21:00:23,21:09:23.322000,3974.0,539.8610229492,26.5001535429,경기도,의정부시,4,21,24,15.0
router-84875df7fc-cmkz9-7-53920402-0,17:33:18,17:48:18.969000,4320.0,900.3800048828,17.2727069856,경기도,광명시,3,17,23,6.0
router-84875df7fc-8n4sw-7-62185776-0,14:58:31,15:42:30.409000,8877.0,2636.6818847656,12.1202334588,서울특별시,강남구,4,14,24,63.0
router-84875df7fc-8n4sw-7-60018576-0,16:28:08,16:38:00.159000,3108.0,591.5479736328,18.9144422747,서울특별시,송파구,3,16,23,25.0
router-84875df7fc-52vz8-5-9615098-0,11:36:13,11:51:07.590000,5797.0,893.541015625,23.3556150586,경기도,용인시 기흥구,0,11,27,32.0
router-84875df7fc-b5nxc-4-53760630-0,10:04:57,10:14:49.387000,5828.0,589.0139770508,35.6202073592,경기도,안양시 만안구,2,10,22,29.0
router-84875df7fc-cmkz9-4-23160579-0,17:57:21,18:24:37.555000,8499.0,1625.083984375,18.8275807861,경기도,용인시 기흥구,1,17,21,23.0
router-84875df7fc-8n4sw-4-10090197-0,16:15:45,16:25:27.487000,6347.0,578.0300292969,39.5294341849,경기도,양평군,0,16,20,0.0
router-84875df7fc-52vz8-6-48554636-0,14:04:30,14:26:02.586000,13294.0,1290.7390136719,37.0782935149,경기도,화성시,1,14,21,0.0
router-84875df7fc-scxcj-3-29735361-0,21:34:19,21:52:10.957000,9701.0,1071.1789550781,32.6029556821,경기도,광주시,2,21,29,29.0
router-84875df7fc-cmkz9-5-10792515-0,18:13:38,18:40:50.241000,4307.0,1627.8060302734,9.5252135154,경기도,하남시,0,18,27,27.0
router-84875df7fc-b5nxc-4-69710914-0,20:43:28,20:49:02.503000,3070.0,330.1040039062,33.4803573093,경기도,광주시,1,20,28,7.0
router-84875df7fc-cmkz9-5-9418517-0,13:54:24,14:06:04.435000,3558.0,699.8889770508,18.3011883599,경기도,양주시,4,13,24,22.0
router-84875df7fc-8n4sw-5-8292225-0,18:30:52,18:47:00.540000,10367.0,967.8709716797,38.5600984966,경기도,시흥시,4,18,24,2.0
router-84875df7fc-8n4sw-7-70199385-0,15:02:15,15:17:09.987000,5890.0,886.2379760742,23.9258535207,경기도,의정부시,0,15,27,20.0
router-84875df7fc-scxcj-1-6888232-0,13:41:51,13:51:57.512000,5434.0,598.2559814453,32.6990462389,서울특별시,동작구,1,13,28,3.0
router-84875df7fc-scxcj-7-65128242-0,10:31:12,10:39:10.023000,6330.0,477.2909851074,47.7444592734,경기도,화성시,0,10,27,7.0
router-84875df7fc-b5nxc-3-9970692-0,11:13:09,11:26:43.985000,6452.0,815.3419799805,28.487678263,경기도,고양시 덕양구,2,11,29,11.0
router-84875df7fc-b5nxc-7-24034332-0,00:01:50,00:08:56.557000,5953.0,426.0849914551,50.2970074745,경기도,안산시 상록구,4,0,24,17.0
router-84875df7fc-b5nxc-4-71074447-0,13:49:43,14:18:39.373000,6450.0,1736.3590087891,13.3728105089,서울특별시,서대문구,2,13,29,50.0
router-84875df7fc-52vz8-6-61554943-0,14:28:35,14:41:51.466000,4081.0,793.5330200195,18.5141634051,경기도,부천시,0,14,27,21.0
router-84875df7fc-8n4sw-5-10378356-0,07:39:54,08:19:05.242000,13413.0,2347.2060546875,20.5720328233,서울특별시,구로구,4,7,31,42.0
router-84875df7fc-cmkz9-7-62554393-0,13:52:53,14:11:35.623000,5702.0,1117.70703125,18.3654566233,경기도,오산시,0,13,27,37.0
router-84875df7fc-scxcj-7-64608585-0,05:43:36,05:48:36.973000,5218.0,300.3550109863,62.5419896885,경기도,파주시,0,5,27,0.0
router-84875df7fc-b5nxc-2-9543774-0,10:17:53,10:35:17.781000,11040.0,1044.6629638672,38.0448061956,경기도,파주시,3,10,30,17.0
router-84875df7fc-scxcj-3-29537916-0,17:17:54,17:40:26.390000,8606.0,1353.1879882812,22.8952667836,경기도,안양시 동안구,2,17,29,24.0
router-84875df7fc-scxcj-3-21652218-0,16:38:08,17:01:39.348000,14007.0,1408.7280273438,35.7948440162,경기도,안양시 동안구,1,16,21,26.0
router-84875df7fc-52vz8-6-54238657-0,10:17:58,10:22:59.110000,6478.0,301.0620117188,77.4617822649,서울특별시,강남구,4,10,24,0.0
router-84875df7fc-8n4sw-6-28245896-0,18:24:04,18:42:20.958000,12316.0,1096.7979736328,40.4245823441,서울특별시,서초구,0,18,27,0.0
router-84875df7fc-8n4sw-7-71411053-0,06:46:18,07:00:25.953000,6799.0,846.5529785156,28.9130162213,경기도,성남시 수정구,1,6,28,25.0
router-84875df7fc-scxcj-0-7805316-0,19:16:40,19:21:40.729000,7632.0,300.3059997559,91.4906795813,경기도,의정부시,4,19,24,0.0
router-84875df7fc-b5nxc-4-53331989-0,06:18:55,06:22:46.923000,4419.0,230.3950042725,69.0483721652,경기도,화성시,2,6,22,0.0
router-84875df7fc-8n4sw-1-6442506-0,08:57:47,09:07:02.535000,3979.0,554.5989990234,25.8283913697,경기도,용인시 기흥구,1,8,21,35.0
router-84875df7fc-b5nxc-7-21952206-0,18:37:28,18:56:31.324000,4928.0,1143.3840332031,15.5160466517,경기도,성남시 중원구,1,18,21,25.0
router-84875df7fc-8n4sw-4-14469890-0,05:13:35,05:18:34.806000,3273.0,300.3259887695,39.2333678756,서울특별시,관악구,3,5,30,11.0
router-84875df7fc-b5nxc-7-30103951-0,06:40:50,06:52:00.889000,4427.0,670.6870117188,23.7624998271,경기도,고양시 덕양구,3,6,30,12.0
router-84875df7fc-52vz8-4-24589275-0,11:21:23,11:46:23.571000,12951.0,1500.0300292969,31.0817777574,서울특별시,강남구,4,11,24,11.0
router-84875df7fc-b5nxc-4-68585425-0,12:49:20,13:05:58.920000,11702.0,992.6790161133,42.4378870876,경기도,파주시,1,12,28,13.0
router-84875df7fc-cmkz9-7-65156360-0,16:56:14,17:22:38.673000,14264.0,1584.5970458984,32.4059672665,경기도,남양주시,1,16,28,26.0
router-84875df7fc-scxcj-7-58348595-0,14:49:36,15:08:19.548000,4769.0,1124.1889648438,15.2718097552,서울특별시,서초구,4,14,24,8.0
router-84875df7fc-52vz8-7-9544953-0,08:05:20,08:18:00.831000,3804.0,760.825012207,17.999408248,서울특별시,송파구,3,8,23,18.0
router-84875df7fc-scxcj-4-8824985-0,09:37:35,09:57:36.306000,12449.0,1200.3229980469,37.3369501983,서울특별시,노원구,0,9,27,14.0
router-84875df7fc-b5nxc-3-9550777-0,21:42:07,21:54:31.221000,6846.0,742.9199829102,33.1739629663,경기도,부천시,0,21,27,14.0
router-84875df7fc-b5nxc-7-28081886-0,22:19:47,22:33:12.182000,5654.0,804.3469848633,25.3054967359,경기도,김포시,0,22,27,21.0
router-84875df7fc-b5nxc-4-73323691-0,13:10:25,13:13:28.288000,3098.0,184.1119995117,60.576171187,서울특별시,송파구,3,13,30,2.0
router-84875df7fc-scxcj-2-7546848-0,11:30:30,11:42:46.245000,4305.0,736.4580078125,21.0439696977,경기도,구리시,2,11,22,15.0
router-84875df7fc-scxcj-5-11718807-0,07:21:08,07:31:09.341000,4296.0,599.9650268555,25.7775025339,서울특별시,노원구,3,7,30,29.0
router-84875df7fc-b5nxc-3-8330451-0,14:12:16,14:30:09.166000,7949.0,1072.4350585938,26.6835737704,경기도,성남시 중원구,4,14,24,3.0
router-84875df7fc-52vz8-6-54106657-0,09:10:16,09:23:23.119000,5293.0,770.7860107422,24.7212582149,경기도,수원시 권선구,4,9,24,15.0
router-84875df7fc-8n4sw-7-59180082-0,11:13:59,11:22:56.033000,4912.0,536.9099731445,32.9351304399,경기도,화성시,3,11,23,27.0
router-84875df7fc-b5nxc-7-27987753-0,19:21:03,19:44:56.431000,14602.0,1434.1850585938,36.6530104919,경기도,안산시 단원구,0,19,27,27.0
router-84875df7fc-cmkz9-7-64487478-0,12:30:01,12:55:03.252000,8800.0,1500.4150390625,21.1141578665,서울특별시,성북구,1,12,28,40.0
router-84875df7fc-8n4sw-5-6916253-0,12:05:08,12:29:16.369000,11359.0,1448.2280273438,28.2361611762,경기도,수원시 장안구,0,12,20,35.0
router-84875df7fc-b5nxc-3-8295119-0,12:44:58,13:27:20.509000,11996.0,2541.9870605469,16.9889141728,서울특별시,영등포구,4,12,24,28.0
router-84875df7fc-scxcj-0-7706986-0,15:12:08,15:24:28.169000,3952.0,739.1640014648,19.2476905961,서울특별시,송파구,4,15,24,22.0
router-84875df7fc-cmkz9-0-6181079-0,06:54:48,07:13:35.751000,6855.0,1126.4329833984,21.9080942796,서울특별시,관악구,3,6,23,37.0
router-84875df7fc-b5nxc-4-73240469-0,12:39:22,12:55:49.198000,4028.0,976.5449829102,14.8490855555,경기도,부천시,3,12,30,28.0
router-84875df7fc-b5nxc-4-69986591-0,02:47:04,02:57:06.712000,12186.0,600.333984375,73.0753233064,경기도,광주시,2,2,29,1.0
router-84875df7fc-8n4sw-3-6763605-0,14:32:25,14:46:03.205000,7582.0,818.3170166016,33.3552882883,경기도,김포시,1,14,21,14.0
router-84875df7fc-8n4sw-7-56411599-0,08:44:32,09:12:33.207000,11711.0,1666.7330322266,25.2947527797,경기도,남양주시,2,8,22,15.0
router-84875df7fc-b5nxc-4-69495014-0,18:42:27,18:55:04.233000,3751.0,757.2579956055,17.8322316547,서울특별시,강북구,1,18,28,24.0
router-84875df7fc-scxcj-7-66203569-0,17:28:20,17:46:59.326000,6041.0,1117.833984375,19.4551250937,서울특별시,강동구,0,17,27,33.0
router-84875df7fc-52vz8-7-12265223-0,20:10:53,20:19:31.272000,11798.0,515.841003418,82.336998646,경기도,화성시,2,20,29,0.0
router-84875df7fc-8n4sw-7-58998958-0,10:03:51,10:18:58.955000,6793.0,900.4719848633,27.1577577216,서울특별시,송파구,3,10,23,43.0
router-84875df7fc-52vz8-4-24629453-0,11:58:37,12:05:30.878000,3831.0,411.4869995117,33.5164902327,경기도,화성시,4,11,24,7.0
router-84875df7fc-scxcj-0-7766998-0,17:39:58,17:52:41.505000,5262.0,763.3920288086,24.814511136,경기도,고양시 일산서구,4,17,24,34.0
router-84875df7fc-52vz8-6-54707421-0,13:41:55,13:51:15.261000,3638.0,561.6539916992,23.3182710237,경기도,용인시 기흥구,4,13,24,17.0
router-84875df7fc-b5nxc-4-70639750-0,11:03:57,11:24:58.418000,12379.0,1260.6820068359,35.3494376523,서울특별시,중랑구,2,11,29,32.0
router-84875df7fc-cmkz9-7-56700224-0,22:57:07,23:16:36.335000,8106.0,1167.5789794922,24.9932557134,경기도,부천시,4,22,24,41.0
router-84875df7fc-52vz8-2-10058266-0,07:02:59,07:26:35.039000,5211.0,1403.2819824219,13.3683751626,서울특별시,강서구,3,7,30,15.0
router-84875df7fc-cmkz9-1-9795799-0,13:26:39,13:40:25.414000,6954.0,826.841003418,30.2771631989,경기도,성남시 분당구,3,13,30,37.0
router-84875df7fc-52vz8-6-66399811-0,19:41:22,19:56:43.601000,8510.0,921.2559814453,33.2546009112,경기도,성남시 분당구,2,19,29,36.0
router-84875df7fc-8n4sw-7-51739685-0,10:14:47,10:24:32.450000,7807.0,584.2230224609,48.1069710016,경기도,이천시,0,10,20,7.0
router-84875df7fc-cmkz9-7-69233597-0,14:47:28,14:56:38.360000,8382.0,549.6209716797,54.9018351825,경기도,부천시,3,14,30,30.0
router-84875df7fc-cmkz9-3-9012040-0,13:51:33,14:04:05.162000,5580.0,749.883972168,26.7881442271,경기도,하남시,1,13,28,26.0
router-84875df7fc-8n4sw-7-62914377-0,19:01:04,19:23:09.739000,8301.0,1323.6569824219,22.576543921,서울특별시,강남구,4,19,24,27.0
router-84875df7fc-b5nxc-3-10246187-0,09:03:02,09:15:27.180000,6639.0,737.7670288086,32.3955924658,경기도,성남시 분당구,3,9,30,23.0
router-84875df7fc-8n4sw-6-24666408-0,12:58:46,13:12:33.775000,11679.0,828.6140136719,50.7406335233,경기도,양주시,4,12,24,16.0
router-84875df7fc-b5nxc-6-15884942-0,16:20:24,16:30:25.618000,8229.0,599.9370117188,49.3791838499,경기도,김포시,2,16,29,2.0
router-84875df7fc-8n4sw-6-24849903-0,15:33:15,16:05:54.662000,11807.0,1959.3260498047,21.6937859854,서울특별시,서초구,4,15,24,18.0
router-84875df7fc-scxcj-6-15716169-0,14:51:38,14:58:37.524000,5468.0,419.7049865723,46.9015156593,경기도,여주시,1,14,28,12.0
router-84875df7fc-8n4sw-2-9388266-0,12:06:10,12:22:22.574000,10255.0,972.5,37.9619537275,서울특별시,영등포구,3,12,30,12.0
router-84875df7fc-scxcj-7-66148684-0,17:06:29,17:16:29.844000,11743.0,600.291015625,70.4238426024,경기도,광주시,0,17,27,0.0
router-84875df7fc-b5nxc-0-6590509-0,10:07:54,10:24:32.071000,7275.0,997.3729858398,26.2589827194,서울특별시,용산구,3,10,30,36.0
router-84875df7fc-b5nxc-4-58039179-0,07:09:44,07:23:57.123000,9722.0,851.6530151367,41.0956098058,서울특별시,중구,4,7,24,21.0
router-84875df7fc-52vz8-6-55695648-0,20:28:34,20:42:32.944000,7294.0,838.9949951172,31.2974453397,서울특별시,양천구,4,20,24,33.0
router-84875df7fc-8n4sw-7-52732260-0,16:30:10,16:43:17.728000,6150.0,784.8930053711,28.2076663297,경기도,용인시 처인구,0,16,20,2.0
router-84875df7fc-cmkz9-5-11291729-0,09:27:16,09:51:24.795000,11548.0,1447.1939697266,28.7264878583,경기도,고양시 일산동구,2,9,29,9.0
router-84875df7fc-b5nxc-4-56105604-0,10:14:45,10:31:12.042000,3527.0,986.2960205078,12.873619822,경기도,광주시,3,10,23,17.0
router-84875df7fc-52vz8-4-24064907-0,17:44:16,17:52:30.399000,3120.0,494.4630126953,22.7155514399,경기도,평택시,3,17,23,7.0
router-84875df7fc-b5nxc-4-51615476-0,11:50:05,12:03:14.705000,6420.0,786.6599731445,29.3799110022,경기도,이천시,1,11,21,17.0
router-84875df7fc-52vz8-4-20883200-0,12:52:51,13:01:42.700000,3236.0,529.700012207,21.9928256212,경기도,화성시,0,12,20,9.0
router-84875df7fc-cmkz9-7-52271396-0,22:42:15,22:55:03.574000,9186.0,767.6790161133,43.0773790945,경기도,오산시,2,22,22,33.0
router-84875df7fc-cmkz9-7-64364459-0,11:34:58,11:54:14.582000,4194.0,1153.9470214844,13.0841362029,서울특별시,서초구,1,11,28,25.0
router-84875df7fc-b5nxc-7-20460473-0,10:31:33,10:42:53.748000,4635.0,679.6350097656,24.5514132737,서울특별시,은평구,0,10,20,20.0
router-84875df7fc-scxcj-7-66458208-0,19:19:15,19:35:40.420000,10655.0,985.666015625,38.9158187377,경기도,남양주시,0,19,27,8.0
router-84875df7fc-cmkz9-6-13050517-0,09:33:41,10:08:45.627000,12054.0,2099.9079589844,20.6649057233,서울특별시,성북구,3,9,23,33.0
router-84875df7fc-52vz8-4-29958170-0,16:10:12,16:26:00.518000,4959.0,949.5679931641,18.8005494378,경기도,의왕시,2,16,29,23.0
router-84875df7fc-8n4sw-7-61430128-0,10:24:49,10:41:19.143000,6821.0,988.6560058594,24.8373548074,서울특별시,용산구,4,10,24,4.0
router-84875df7fc-scxcj-7-67414605-0,10:41:26,10:56:00.933000,3483.0,875.6170043945,14.3199594538,인천광역시,계양구,1,10,28,12.0
router-84875df7fc-52vz8-3-13347444-0,20:07:37,20:22:42.029000,4925.0,903.3939819336,19.6259886103,서울특별시,관악구,2,20,22,36.0
router-84875df7fc-52vz8-6-54158753-0,09:38:38,09:55:55.151000,6129.0,1037.8900146484,21.2588999688,서울특별시,서초구,4,9,24,17.0
router-84875df7fc-b5nxc-7-20588314-0,12:36:06,12:55:27.647000,7804.0,1160.8520507812,24.2015336761,서울특별시,영등포구,0,12,20,32.0
router-84875df7fc-cmkz9-2-8257839-0,08:03:51,08:21:23.512000,7821.0,1052.2600097656,26.7572650663,경기도,군포시,4,8,24,32.0
router-84875df7fc-52vz8-1-9653716-0,17:05:35,17:17:23.818000,7442.0,708.4379882812,37.8172831542,경기도,용인시 처인구,2,17,29,8.0
router-84875df7fc-8n4sw-5-6819753-0,05:50:12,06:01:30.649000,9245.0,678.5980224609,49.0452357631,경기도,성남시 분당구,0,5,20,25.0
router-84875df7fc-scxcj-7-55032345-0,07:16:23,07:31:24.955000,4405.0,900.3270263672,17.613599876,서울특별시,강동구,3,7,23,0.0
router-84875df7fc-cmkz9-4-26472999-0,23:06:03,23:26:05.991000,8472.0,1200.3100585938,25.4094346554,서울특별시,송파구,4,23,24,19.0
router-84875df7fc-8n4sw-1-9140968-0,08:13:09,08:31:23.160000,6914.0,1093.5920410156,22.7602241663,경기도,수원시 영통구,3,8,30,19.0
router-84875df7fc-cmkz9-3-6813326-0,12:11:49,12:26:50.401000,5533.0,900.4130249023,22.1218479177,경기도,고양시 일산서구,1,12,21,28.0
router-84875df7fc-scxcj-6-12294037-0,10:32:50,10:52:52.151000,4882.0,1200.4329833984,14.6407173437,서울특별시,영등포구,2,10,22,23.0
router-84875df7fc-8n4sw-7-74370906-0,10:50:12,11:12:46.999000,6866.0,1351.9560546875,18.2828427849,서울특별시,성동구,2,10,29,4.0
router-84875df7fc-scxcj-2-10383283-0,19:33:38,19:50:38.082000,12688.0,1019.5729980469,44.7999310373,경기도,양주시,3,19,30,7.0
router-84875df7fc-8n4sw-5-7991926-0,19:25:54,19:31:44.248000,3479.0,349.5360107422,35.8315012333,경기도,용인시 기흥구,3,19,23,16.0
router-84875df7fc-8n4sw-4-14789459-0,16:26:12,16:40:41.761000,4507.0,870.7299804688,18.6340201485,경기도,안산시 상록구,3,16,30,23.0
router-84875df7fc-scxcj-3-30519913-0,17:01:28,17:09:51.042000,3843.0,503.6059875488,27.4714763963,경기도,이천시,3,17,30,4.0
router-84875df7fc-b5nxc-4-53052727-0,22:11:03,22:21:08.087000,4844.0,592.5830078125,29.4277759742,경기도,용인시 처인구,1,22,21,4.0
router-84875df7fc-52vz8-0-6044129-0,20:42:22,20:55:16.270000,10960.0,773.4450073242,51.0133230241,서울특별시,강서구,1,20,21,10.0
router-84875df7fc-cmkz9-7-55008595-0,10:13:07,10:29:55.278000,7306.0,1008.5369873047,26.0789642136,경기도,용인시 수지구,4,10,24,34.0
